STATE,YEAR_ST_CASE,ST_CASE,VE_TOTAL,PEDS,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,HARM_EV,MAN_COLL,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER,FATALS,DRUNK_DR
48,2013480001,480001,1,0,2,113,1730,1,1,2013,3,7,36,5,MEANDERING WAY,,32.96073056,-96.7786,33,0,1,1,0,4,1,2,1,1
48,2013480002,480002,1,0,1,127,0,1,1,2013,3,4,0,4,CR-MARTINEZ RD,,28.46109167,-99.7805,1,0,1,1,0,4,2,1,1,0
48,2013480003,480003,1,0,2,157,6660,1,1,2013,3,5,50,8,UA90,SAVOY ST,29.62106389,-95.6298,46,0,3,2,0,3,4,2,1,1
48,2013480004,480004,2,0,5,201,0,1,1,2013,3,22,45,4,CR-KINGSLAND BLVD,,29.77192222,-95.7863,12,1,1,1,0,1,2,1,1,1
48,2013480005,480005,1,0,1,367,0,1,1,2013,3,23,50,4,CR-TIN TOP RD,,32.68593889,-97.7892,42,0,1,1,0,4,2,1,1,0
48,2013480006,480006,1,0,1,439,260,1,1,2013,3,2,56,5,PARK SPRINGS BLVD,SHADY VALLEY DR,32.71785833,-97.1689,46,0,3,2,0,4,3,2,1,1
48,2013480007,480007,2,0,2,453,330,1,1,2013,3,17,15,5,BERGER ST,,30.26975278,-97.6878,14,0,1,1,0,2,1,10,2,1
48,2013480008,480008,5,0,13,201,3280,2,1,2013,4,16,33,3,SR-6,,29.74084722,-95.6442,12,8,1,1,0,1,1,1,1,0
48,2013480010,480010,1,1,1,9,0,3,1,2013,5,6,0,8,FM172,,33.63244444,-98.4994,8,0,1,1,0,1,2,1,1,0
48,2013480011,480011,1,0,1,201,3280,3,1,2013,5,2,45,2,US-59/SOUTHWEST FWY,,29.72987778,-95.4563,25,0,19,1,0,3,3,1,1,1
48,2013480012,480012,2,0,6,229,0,3,1,2013,5,17,8,1,I-10,,31.20535833,-105.462,12,6,1,1,0,1,2,4,2,0
48,2013480013,480013,2,0,3,363,0,3,1,2013,5,17,43,8,FM 2201,,32.61245556,-98.173,12,2,1,1,0,1,1,1,2,0
48,2013480014,480014,1,1,1,409,3380,3,1,2013,5,2,7,3,SR-361,,27.88186944,-97.2102,8,0,1,1,0,1,2,10,1,0
48,2013480015,480015,1,1,1,439,2990,3,1,2013,5,4,49,2,US-377/DENTON HWY,,32.81008333,-97.2645,8,0,1,1,0,1,2,1,1,0
48,2013480016,480016,1,1,1,441,30,3,1,2013,5,7,4,8,BU 20,SEWELL,32.45026389,-99.7555,8,0,3,3,0,1,2,1,1,0
48,2013480017,480017,1,0,2,453,330,3,1,2013,5,4,10,1,I-35,,30.11353056,-97.8063,34,0,1,1,0,4,3,1,1,0
48,2013480018,480018,1,1,1,61,3030,4,1,2013,6,6,23,5,BUCHANAN AVE,D ST,26.18426111,-97.7,8,0,3,2,0,1,2,10,1,0
48,2013480019,480019,2,0,7,203,4360,4,1,2013,6,18,0,2,US-80/GRAND AVE,SL-390/ERNEST SMITH PKWY,32.54873611,-94.3951,12,6,2,2,0,1,3,1,1,0
48,2013480020,480020,1,1,4,409,0,4,1,2013,6,23,7,2,US-77,,27.98344167,-97.5529,8,0,1,1,0,1,2,10,1,0
48,2013480021,480021,2,0,1,439,260,5,1,2013,7,2,45,5,NEW YORK AVE,,32.64500833,-97.0765,38,0,1,1,0,4,3,1,1,1
48,2013480022,480022,1,0,2,439,2450,5,1,2013,7,13,18,1,I-35,,32.81660278,-97.3131,52,0,1,1,0,4,1,1,1,0
48,2013480023,480023,1,1,1,121,3192,7,1,2013,2,16,28,8,FM 2499,,33.08408333,-97.0782,9,0,1,1,0,1,1,1,1,0
48,2013480024,480024,3,0,3,201,3280,7,1,2013,2,8,40,2,US-90A,,29.63258611,-95.5025,12,8,1,1,0,1,1,1,1,0
48,2013480025,480025,2,0,4,439,2450,7,1,2013,2,11,20,5,CAMPUS DR,JOE B. RUSHING RD,32.67222778,-97.2952,12,1,2,2,0,1,1,1,1,0
48,2013480026,480026,2,0,2,21,460,8,1,2013,3,10,10,8,SL 150 CHESTNUT ST,PECAN ST,30.11055833,-97.3175,12,6,2,2,0,1,1,2,1,0
48,2013480027,480027,1,0,1,113,1730,8,1,2013,3,9,45,1,I-35,,32.64186111,-96.8231,21,0,19,1,0,4,1,2,1,0
48,2013480028,480028,1,0,1,183,0,8,1,2013,3,15,48,3,SR-149,,32.38959722,-94.6665,32,0,1,1,0,4,1,2,1,0
48,2013480029,480029,2,0,2,201,3280,8,1,2013,3,5,35,8,LOOP 8,BOHEME DR,29.76706944,-95.5621,12,6,2,3,0,1,3,2,1,0
48,2013480030,480030,2,0,5,249,0,8,1,2013,3,18,21,3,SR-359,,27.83892778,-98.014,12,6,1,1,0,1,2,10,1,1
48,2013480031,480031,3,0,5,265,0,8,1,2013,3,16,10,3,SR-173/BANDERA HWY,,29.89444722,-99.1056,12,6,1,1,0,1,1,2,1,1
48,2013480032,480032,1,1,1,303,4140,8,1,2013,3,11,23,2,US-84/AVENUE Q DR,,33.548425,-101.855,15,0,8,1,0,1,1,10,1,0
48,2013480033,480033,2,0,3,317,0,8,1,2013,3,13,0,3,SR-349/TOM CRADDICK HWY,,32.09456944,-102.099,12,6,1,1,0,1,1,10,1,0
48,2013480034,480034,1,0,1,453,330,8,1,2013,3,7,30,5,SARA DR,,30.2685,-97.6879,24,0,1,1,0,4,1,2,1,1
48,2013480035,480035,2,0,2,453,4290,8,1,2013,3,14,22,2,US-290E/HWY 290E,OLD KIMBRO ROAD,30.350625,-97.5005,12,1,3,2,0,1,1,2,1,0
48,2013480036,480036,1,0,1,113,1240,9,1,2013,4,14,8,7,US-67,,32.60996944,-96.9259,30,0,1,1,0,4,1,2,1,0
48,2013480037,480037,2,0,2,287,0,9,1,2013,4,8,17,2,US-77,,30.34081111,-96.9734,12,6,1,1,0,1,1,2,1,0
48,2013480038,480038,1,0,2,327,0,9,1,2013,4,12,20,2,US-83 RAMP,,30.88352778,-99.765,1,0,20,1,0,1,1,2,1,0
48,2013480039,480039,1,1,1,355,1550,9,1,2013,4,18,20,5,AYERS ST,ROOSEVELT DR,27.75493889,-97.4154,8,0,3,3,0,1,3,10,1,0
48,2013480041,480041,1,1,1,35,1390,10,1,2013,5,18,19,8,FM219 W 5TH ST,N AVE D,31.78347778,-97.574,8,0,3,2,0,1,3,1,1,0
48,2013480042,480042,1,0,1,113,4530,10,1,2013,5,6,7,5,TOWNE CENTRE DR,,32.80140278,-96.6298,24,0,1,1,0,4,3,10,1,0
48,2013480043,480043,1,1,1,201,0,10,1,2013,5,18,20,1,I-10,,29.78401111,-95.1101,9,0,1,1,0,1,2,10,1,0
48,2013480044,480044,1,1,1,441,30,10,1,2013,5,18,40,5,SAYLES BLVD,,32.44611944,-99.7479,8,0,1,1,0,1,2,1,1,0
48,2013480045,480045,1,0,1,145,0,11,1,2013,6,8,8,8,FM413,,31.22930556,-96.7623,32,0,1,1,0,4,1,1,1,0
48,2013480046,480046,3,0,5,287,0,11,1,2013,6,10,0,2,US-290,,30.18546667,-96.9595,12,2,1,1,0,1,1,1,1,0
48,2013480047,480047,1,0,1,29,6090,12,1,2013,7,7,57,8,FM2536 OLD PEARSALL RD,,29.36253611,-98.5928,1,0,1,1,0,4,3,10,1,1
48,2013480048,480048,1,0,1,201,3280,12,1,2013,7,2,42,5,SPACE CENTER BLVD,,29.57056667,-95.1052,30,0,1,1,0,4,3,2,1,1
48,2013480049,480049,2,0,7,113,1730,13,1,2013,1,18,52,7,US-67 MARVIN D LOVE FWY,WHEATLAND RD,32.64747222,-96.8854,12,6,2,2,0,1,3,1,1,0
48,2013480050,480050,1,0,4,121,0,13,1,2013,1,2,46,8,FM2450,,33.37098333,-97.2484,32,0,1,1,0,4,2,10,1,1
48,2013480051,480051,1,1,1,201,3280,13,1,2013,1,22,30,5,MESA DR,,29.85904444,-95.2625,8,0,1,1,0,1,3,1,1,0
48,2013480052,480052,1,0,6,229,0,13,1,2013,1,13,22,1,I-10,,31.05282222,-104.943,1,0,1,1,0,3,1,1,3,0
48,2013480053,480053,1,0,1,191,0,14,1,2013,2,7,32,8,FM-657,,34.62252222,-100.737,1,0,1,1,0,4,2,1,1,0
48,2013480054,480054,1,0,2,201,3280,14,1,2013,2,17,55,1,I-610 RAMP,,29.740175,-95.2657,25,0,5,1,0,4,3,10,2,0
48,2013480055,480055,1,0,1,439,2800,14,1,2013,2,16,58,1,I-20 RAMP,,32.67769722,-97.0649,33,0,5,1,0,10,1,1,1,0
48,2013480056,480056,1,1,1,29,3942,15,1,2013,3,18,43,3,SR-16,SENECA DR,29.49122778,-98.6129,8,0,2,2,0,1,3,1,1,0
48,2013480057,480057,1,1,2,167,1920,15,1,2013,3,18,1,1,I-45,,29.47075278,-95.0944,8,0,18,1,0,1,3,1,1,0
48,2013480058,480058,2,0,3,439,590,15,1,2013,3,17,49,2,US-377,SPROLES DR,32.67351389,-97.4692,12,2,2,2,0,1,1,10,1,0
48,2013480059,480059,2,0,3,453,330,15,1,2013,3,11,31,1,I-35,,30.15266111,-97.7915,12,7,18,1,0,1,1,10,1,0
48,2013480060,480060,2,0,2,29,6090,16,1,2013,4,8,55,5,WEST AVE,LOCKHILL SELMA,29.53504722,-98.5204,12,6,2,2,0,1,1,1,1,0
48,2013480061,480061,3,0,3,53,0,16,1,2013,4,7,9,3,SR-29,,30.71698611,-98.0094,12,1,8,1,0,1,1,1,1,0
48,2013480062,480062,2,0,2,91,0,16,1,2013,4,17,16,3,SR-46,CR-S CRANES RD,29.77287222,-98.2756,12,1,3,3,0,1,1,2,1,0
48,2013480063,480063,1,1,1,61,3030,17,1,2013,5,6,53,8,SL499 COL BILL CARD JR BLVD,N BREEDLOVE RD,26.22377222,-97.6976,8,0,2,2,0,1,3,1,1,0
48,2013480064,480064,1,1,2,113,1730,17,1,2013,5,19,18,8,SS244 E NORTHWEST HWY,JUPITER RD0,32.86422222,-96.6832,8,0,2,2,0,1,3,1,1,0
48,2013480065,480065,1,1,1,201,0,17,1,2013,5,7,35,8,BU90U BEAUMONT HWY,,29.83745556,-95.1989,8,0,1,1,0,1,1,1,1,0
48,2013480066,480066,2,0,3,375,150,17,1,2013,5,15,57,7,US-87/287 S DUMAS DR,E WILLOW CREEK DR,35.27991111,-101.834,12,6,2,2,0,1,1,1,1,0
48,2013480067,480067,1,0,1,21,0,18,1,2013,6,13,18,3,SR-95,BIG SANDY RD,30.24621667,-97.3212,42,0,3,3,0,4,1,1,1,0
48,2013480068,480068,1,1,1,113,1730,18,1,2013,6,5,32,7,I-30 TOM LANDRY FWY,,32.76919444,-96.8244,8,0,1,1,0,1,2,1,1,0
48,2013480069,480069,1,3,2,183,0,18,1,2013,6,18,40,3,SR-31,,32.37725556,-94.9792,8,0,1,1,0,1,2,1,2,0
48,2013480071,480071,1,0,1,21,6430,19,1,2013,7,0,44,3,SR-95,,30.00527222,-97.1667,18,0,1,1,0,4,3,1,1,1
48,2013480072,480072,1,0,2,27,3690,19,1,2013,7,0,59,8,FM-3470,,31.08128611,-97.7701,39,0,1,1,0,4,2,1,1,0
48,2013480073,480073,1,0,5,187,0,19,1,2013,7,0,55,4,CR-LAUBACH RD,,29.62826389,-97.9256,1,0,1,1,0,4,2,1,1,1
48,2013480074,480074,1,0,1,201,3280,19,1,2013,7,15,26,1,I-610 RAMP,,29.70923056,-95.2678,25,0,5,1,0,4,1,1,1,0
48,2013480075,480075,2,0,4,249,0,19,1,2013,7,20,52,8,FM 625,,27.70878056,-98.1931,12,2,1,1,0,1,2,1,1,0
48,2013480076,480076,2,0,2,381,150,19,1,2013,7,0,45,7,I-27,45TH AVE,35.16384167,-101.871,12,1,2,2,0,1,3,1,1,2
48,2013480077,480077,1,0,4,413,0,19,1,2013,7,16,13,4,CR-245,,30.75998056,-100.304,1,0,1,1,0,4,1,1,1,0
48,2013480078,480078,2,0,3,439,2450,19,1,2013,7,18,11,5,SANDSHELL DR,,32.85325,-97.3109,12,6,8,1,0,1,5,1,1,1
48,2013480079,480079,1,0,1,485,7490,19,1,2013,7,11,31,2,US-277,,33.90379444,-98.4985,25,0,1,1,0,4,1,1,1,0
48,2013480080,480080,2,0,3,29,6090,20,1,2013,1,1,48,2,US-90,,29.40749722,-98.5993,24,0,1,1,0,3,3,1,2,1
48,2013480081,480081,2,0,2,113,1730,20,1,2013,1,1,50,5,PRAIRIE CREEK,,32.77384167,-96.6654,12,1,6,1,0,1,3,1,1,1
48,2013480082,480082,1,0,3,113,1730,20,1,2013,1,5,12,5,MIDWAY RD,,32.89201111,-96.8382,39,0,1,1,0,4,3,1,1,1
48,2013480083,480083,4,0,6,171,0,20,1,2013,1,12,40,2,US-290,,30.22091944,-98.7513,12,8,1,1,0,1,1,1,1,0
48,2013480084,480084,1,0,1,187,0,20,1,2013,1,16,26,8,FM 1518,,29.56689167,-98.299,42,0,1,1,0,4,1,1,1,0
48,2013480085,480085,1,0,1,85,5390,22,1,2013,3,0,26,5,HEDGCOXE RD,,33.08572222,-96.7546,33,0,1,1,0,4,3,1,1,1
48,2013480086,480086,3,0,3,201,0,22,1,2013,3,0,40,3,SR-6,,29.71173889,-95.6437,12,1,1,1,0,1,3,1,1,1
48,2013480087,480087,1,1,1,423,0,22,1,2013,3,15,25,4,CR-PEARL ST,,32.37271667,-95.256,8,0,8,1,0,1,1,1,1,0
48,2013480088,480088,2,0,2,289,1000,23,1,2013,4,5,27,1,I-45,,31.45460833,-96.0795,12,1,1,1,0,1,3,1,1,1
48,2013480089,480089,2,0,3,439,260,23,1,2013,4,5,43,8,FM 157,ASHFORD LN,32.78133056,-97.096,12,6,2,3,0,1,6,1,1,0
48,2013480090,480090,3,0,3,21,0,24,1,2013,5,6,49,3,SR-95,,30.40101667,-97.3728,12,2,1,1,0,1,4,10,1,0
48,2013480091,480091,1,1,1,29,6090,24,1,2013,5,17,20,5,AUTUMN SUNRISE,,29.53172778,-98.6748,9,0,1,1,0,4,1,1,1,0
48,2013480092,480092,1,1,1,113,2800,24,1,2013,5,19,28,5,CARRIER PKWY,HOLIDAY HILLS,32.75490833,-97.0182,8,0,1,1,0,1,3,1,1,0
48,2013480093,480093,2,0,3,121,1840,24,1,2013,5,8,5,8,FM-428,,33.24931944,-97.1156,12,6,1,1,0,1,1,10,2,0
48,2013480094,480094,2,0,2,339,0,24,1,2013,5,10,10,3,SR-75,ESPERANZA RD,30.48845,-95.4915,12,2,1,1,0,1,1,10,1,0
48,2013480095,480095,4,0,4,423,0,24,1,2013,5,18,4,3,SR-155,FM 16,32.48599444,-95.1695,12,2,1,1,0,1,2,1,1,0
48,2013480096,480096,1,1,1,29,6090,25,1,2013,6,18,40,5,GEVERS ST,,29.38601389,-98.4568,8,0,1,1,0,1,3,1,1,0
48,2013480097,480097,1,0,1,201,3280,25,1,2013,6,22,17,5,BRIAR FOREST DR,,29.75554444,-95.6268,42,0,1,1,0,3,3,10,1,0
48,2013480098,480098,2,1,2,39,2490,26,1,2013,7,19,30,3,SR-288,,28.97620556,-95.3736,8,0,1,1,0,1,2,1,1,0
48,2013480099,480099,1,0,2,217,0,26,1,2013,7,23,15,2,US-77,,32.08454722,-97.0155,42,0,1,1,0,4,3,5,1,1
48,2013480100,480100,2,0,5,441,30,26,1,2013,7,20,13,8,BU-83 D,BUTTERNUT ST,32.42021667,-99.7386,12,2,2,3,0,1,3,1,1,0
48,2013480101,480101,2,0,4,19,0,27,1,2013,1,16,36,3,SR-16,,29.73530278,-99.1153,12,11,1,1,0,1,1,1,1,2
48,2013480102,480102,1,0,1,29,6090,27,1,2013,1,13,47,7,I-35 PAN AM EXPY,,29.34763056,-98.5422,33,0,1,1,0,4,1,10,1,1
48,2013480103,480103,1,0,1,121,3960,27,1,2013,1,5,15,5,WATERS RIDGE DR,,33.01871667,-96.9705,43,0,1,1,0,4,3,5,1,0
48,2013480104,480104,1,0,1,201,3280,27,1,2013,1,21,19,7,US-90 LAKE HOUSTON PKWY,,29.80866667,-95.2151,20,0,5,1,0,8,3,1,1,1
48,2013480105,480105,2,0,6,439,2800,27,1,2013,1,13,55,1,I-30 TOM LANDRY HWY,,32.75966111,-97.0359,12,1,18,1,1,1,1,1,3,0
48,2013480106,480106,2,0,3,459,0,27,1,2013,1,19,10,8,FM 726,,32.69101111,-94.8236,1,0,1,1,0,1,2,1,1,0
48,2013480107,480107,3,0,3,373,0,28,1,2013,2,7,30,2,US-190,NETTLES CEMETARY RD,30.70791944,-94.8644,12,1,3,2,0,1,1,1,1,1
48,2013480108,480108,1,0,2,439,2450,28,1,2013,2,0,52,1,I-30 WEST FWY,,32.73305556,-97.3615,25,0,5,1,0,3,3,1,1,1
48,2013480109,480109,1,0,4,439,2450,29,1,2013,3,12,10,2,US- 81 / 287,,32.90034444,-97.3336,34,0,19,1,0,8,1,1,1,0
48,2013480111,480111,1,0,1,453,330,30,1,2013,4,0,30,5,E HOWARD LN,HARRISGLENN DR,30.40629167,-97.6422,1,0,3,2,0,3,2,1,1,1
48,2013480112,480112,2,0,2,467,0,30,1,2013,4,14,10,1,I-20,,32.64244722,-96.0476,14,0,1,1,0,2,1,1,1,0
48,2013480113,480113,1,1,1,27,6810,31,1,2013,5,20,39,8,FM1741,,31.05498333,-97.375,8,0,1,1,0,1,3,1,1,0
48,2013480114,480114,1,1,2,29,6090,31,1,2013,5,20,38,8,SL368,,29.49665,-98.4276,8,0,1,1,0,1,2,1,1,0
48,2013480115,480115,1,0,1,251,0,2,1,2013,4,0,1,4,CR-600 E RENFRO ST,,32.50482222,-97.2558,1,0,1,1,0,4,2,10,1,0
48,2013480116,480116,1,0,3,323,0,2,1,2013,4,15,6,8,FM1021 EL INDIO HWY,,28.66858056,-100.454,30,0,19,1,0,4,1,1,1,0
48,2013480117,480117,1,0,4,391,0,2,1,2013,4,11,23,2,US-77,,28.21340556,-97.3549,1,0,1,1,0,1,1,2,1,0
48,2013480118,480118,3,2,1,71,0,3,1,2013,5,21,7,1,I-10,,29.83918056,-94.7215,14,0,1,1,0,8,2,1,1,1
48,2013480119,480119,2,0,5,355,0,4,1,2013,6,11,8,8,FM70,,27.57597778,-97.7222,12,2,1,1,0,1,1,1,3,0
48,2013480120,480120,1,0,7,497,0,4,1,2013,6,9,0,2,US-81,,33.156725,-97.5196,1,0,1,1,0,3,1,1,1,0
48,2013480122,480122,2,0,4,365,0,5,1,2013,7,10,51,2,US-79,,32.17485278,-94.2824,12,2,1,1,0,1,1,10,1,0
48,2013480123,480123,1,0,4,253,0,6,1,2013,1,1,45,2,US-180,,32.75071389,-99.7299,31,0,1,1,0,4,2,1,2,0
48,2013480124,480124,1,0,3,485,0,6,1,2013,1,2,23,8,BU 287J,,33.94728889,-98.6438,30,0,1,1,0,4,2,1,1,1
48,2013480125,480125,2,0,4,449,0,7,1,2013,2,18,0,3,SR-49,CR-4230,33.1312,-94.8942,12,1,3,3,0,1,3,1,2,0
48,2013480126,480126,2,0,2,1,5170,8,1,2013,3,9,44,8,SL 256,,31.7353,-95.6306,12,6,8,1,0,1,1,2,1,0
48,2013480127,480127,2,0,4,157,0,8,1,2013,3,20,0,3,SR-36,FOSTER SCHOOL RD,29.43385,-95.8314,12,6,2,2,0,1,5,10,2,0
48,2013480128,480128,3,4,3,133,0,9,1,2013,4,19,45,1,I-20,,32.49801111,-98.5386,12,6,1,1,0,1,2,2,1,0
48,2013480129,480129,3,0,7,135,0,9,1,2013,4,16,0,8,SL 338,,31.94111944,-102.368,12,6,1,1,0,1,1,2,1,1
48,2013480130,480130,1,1,2,473,0,9,1,2013,4,21,14,4,CR-OLD HOUSTON HWY,,30.0792,-96.0221,8,0,1,1,0,1,2,2,1,0
48,2013480131,480131,2,0,2,39,2490,10,1,2013,5,18,58,3,SR-332,,28.98896389,-95.3521,12,6,1,1,0,1,3,1,1,0
48,2013480132,480132,1,1,1,221,2780,10,1,2013,5,19,27,2,US-377,,32.46199722,-97.7178,8,0,1,1,0,1,2,1,1,0
48,2013480133,480133,1,0,2,453,330,10,1,2013,5,4,6,5,GEORGIAN DR,BEAVER ST,30.35205556,-97.6998,30,0,3,3,0,4,2,5,1,0
48,2013480134,480134,2,0,3,21,0,11,1,2013,6,14,35,8,FM2104,,30.11380556,-97.0811,12,2,1,1,0,1,1,10,3,0
48,2013480135,480135,2,0,2,329,4560,11,1,2013,6,17,16,8,FM868,,32.00454722,-102.138,12,6,8,1,0,1,1,1,1,0
48,2013480136,480136,2,0,3,201,3280,12,1,2013,7,22,6,5,TIDWELL RD,,29.84729167,-95.3552,12,2,1,1,0,1,3,10,1,1
48,2013480137,480137,2,0,2,363,0,12,1,2013,7,3,30,8,FM1821,,32.85355833,-98.0834,12,6,1,1,0,1,3,10,1,0
48,2013480138,480138,1,0,2,37,0,13,1,2013,1,18,35,1,I-30,,33.36440278,-94.6346,1,0,1,1,0,1,2,1,1,0
48,2013480139,480139,2,0,8,257,0,13,1,2013,1,21,21,2,US-175,,32.635575,-96.4685,12,1,1,1,0,1,3,1,2,0
48,2013480140,480140,2,0,2,173,0,14,1,2013,2,6,55,2,US-87,FM821,32.08605833,-101.392,12,6,2,3,0,1,4,1,1,0
48,2013480141,480141,1,0,1,181,6350,14,1,2013,2,3,6,2,US-82,US-75,33.67046667,-96.6094,21,0,19,1,0,4,3,10,1,0
48,2013480142,480142,1,0,4,215,0,14,1,2013,2,22,50,4,CR-MILE 2 W RD,,26.22254444,-97.9435,34,0,1,1,0,4,2,2,1,0
48,2013480143,480143,1,1,1,439,260,14,1,2013,2,1,34,8,FM 157,,32.739275,-97.0974,8,0,1,1,0,1,3,1,1,0
48,2013480144,480144,1,0,1,63,0,15,1,2013,3,4,10,8,FM 557,,32.92416111,-94.8493,42,0,1,1,0,4,2,10,1,0
48,2013480145,480145,2,0,2,221,2780,15,1,2013,3,7,44,8,FM 51,,32.47905,-97.7884,23,0,1,1,0,4,1,3,1,0
48,2013480146,480146,2,0,4,249,90,15,1,2013,3,15,30,3,SR-44,,27.74751111,-98.0953,12,2,1,1,0,1,1,10,1,0
48,2013480147,480147,2,0,4,329,0,15,1,2013,3,7,0,8,FM 1788,,31.82859722,-102.189,12,2,1,1,0,4,2,1,3,1
48,2013480148,480148,2,0,2,375,0,15,1,2013,3,11,6,2,US-87,,35.56321944,-101.944,12,2,1,1,0,1,1,1,2,0
48,2013480149,480149,1,0,1,27,0,16,1,2013,4,21,47,4,CR-IVY GAP,,31.067025,-97.8799,35,0,1,1,0,4,2,1,1,1
48,2013480150,480150,2,0,3,375,0,16,1,2013,4,10,48,1,I-40,,35.20415556,-102.148,24,0,1,1,0,3,1,1,1,0
48,2013480151,480151,2,0,2,375,0,16,1,2013,4,20,49,1,I-40,,35.19989444,-101.685,12,11,1,1,0,1,2,1,1,1
48,2013480152,480152,2,0,2,157,0,17,1,2013,5,15,50,2,US-90A,HERMAN SULAK RD,29.53922222,-95.9984,12,6,2,3,0,1,1,1,1,0
48,2013480153,480153,2,0,2,313,0,17,1,2013,5,8,45,2,US-190,,30.92238611,-96.0746,12,2,1,1,0,1,1,1,2,0
48,2013480154,480154,2,0,2,339,0,17,1,2013,5,10,0,4,CR-GENE CAMPBELL BLVD,,30.16993333,-95.2626,12,2,1,1,0,1,1,1,1,0
48,2013480155,480155,1,0,1,39,130,18,1,2013,6,13,38,5,PHILLIPS ST,,29.42502222,-95.2629,42,0,1,1,0,4,1,1,1,0
48,2013480156,480156,1,1,3,181,6350,18,1,2013,6,20,12,5,TRAVIS ST,,33.606,-96.6055,8,0,1,1,0,1,2,1,1,0
48,2013480157,480157,2,0,2,183,3680,18,1,2013,6,11,8,3,SR-135,,32.41455278,-94.909,12,1,8,1,0,1,1,1,1,0
48,2013480158,480158,1,0,1,189,0,18,1,2013,6,0,5,2,US-70,,34.18823333,-101.917,53,0,1,1,0,4,2,1,1,1
48,2013480159,480159,2,0,2,251,2690,18,1,2013,6,1,35,8,FM 2331,,32.43641944,-97.5361,1,0,1,1,0,4,2,1,1,0
48,2013480160,480160,1,0,3,389,0,18,1,2013,6,23,20,8,FM 1450,,31.37993333,-103.422,1,0,1,1,0,4,2,1,1,1
48,2013480161,480161,2,0,2,423,0,18,1,2013,6,22,20,8,SL 323,,32.38754167,-95.2716,12,6,8,1,0,1,2,1,1,0
48,2013480162,480162,1,0,1,453,330,18,1,2013,6,15,27,5,NORTHEAST DR,,30.31548056,-97.6814,34,0,1,1,0,4,1,1,1,0
48,2013480163,480163,1,0,1,61,0,19,1,2013,7,1,45,8,FM1846,,26.21238611,-97.5814,1,0,1,1,0,4,2,1,1,1
48,2013480164,480164,1,0,2,89,0,19,1,2013,7,5,37,1,I-10,,29.70916944,-96.5046,24,0,1,1,0,3,3,1,1,1
48,2013480165,480165,1,0,2,201,3280,19,1,2013,7,2,6,5,BOLIN RD,,29.82226944,-95.4814,34,0,1,1,0,4,3,1,1,1
48,2013480166,480166,1,0,1,201,3280,19,1,2013,7,3,5,2,US-90/LAKE HOUSTON PKWY,,29.81469722,-95.2083,33,0,1,1,0,4,3,10,1,0
48,2013480167,480167,2,0,3,231,5590,19,1,2013,7,13,15,3,SR-276/QUINLAN PKWY,,32.90362222,-96.1104,12,6,8,1,0,1,1,1,1,0
48,2013480168,480168,1,0,1,453,330,19,1,2013,7,17,7,5,LAMPLIGHT VILLAGE AVE,,30.417475,-97.6952,30,0,1,1,0,4,1,1,1,1
48,2013480169,480169,1,0,2,479,0,19,1,2013,7,10,20,2,US-59,,27.77674167,-98.8398,1,0,1,1,0,2,1,1,1,0
48,2013480170,480170,1,0,6,53,0,20,1,2013,1,17,34,4,CR-340/MORMON MILL RD,,30.614825,-98.2417,1,0,1,1,0,1,1,1,1,0
48,2013480171,480171,2,1,2,201,0,20,1,2013,1,5,20,4,CR-VETERAN'S MEMORIAL DR,,29.92914444,-95.4535,12,1,8,1,0,1,2,5,1,1
48,2013480172,480172,1,1,1,201,3280,20,1,2013,1,3,21,5,BLALOCK RD,,29.79862778,-95.5242,8,0,1,1,0,1,3,5,1,1
48,2013480173,480173,1,0,1,201,3280,20,1,2013,1,0,10,8,SL 8 RAMP,,29.93858611,-95.383,25,0,5,1,0,4,3,1,1,1
48,2013480174,480174,2,0,2,39,0,21,1,2013,2,7,17,3,SR-35,FM 521,29.14810278,-95.5135,12,6,2,3,0,1,4,5,1,0
48,2013480175,480175,2,0,2,57,0,21,1,2013,2,6,59,3,SR-185,,28.58228056,-96.8324,12,2,1,1,0,2,1,5,1,0
48,2013480176,480176,2,0,2,177,0,21,1,2013,2,18,45,8,UA-90,FM 443,29.46205833,-97.2627,12,1,2,3,0,1,2,1,1,0
48,2013480177,480177,1,1,1,289,0,21,1,2013,2,21,55,8,FM 1146,,31.33991667,-96.2777,8,0,1,1,0,1,2,1,1,1
48,2013480178,480178,2,0,3,467,0,21,1,2013,2,11,30,3,SR-19,,32.45966111,-95.8566,12,6,1,1,0,1,1,1,1,0
48,2013480179,480179,2,0,5,99,0,22,1,2013,3,12,53,8,FM 215,CR-248,31.55813056,-97.6923,12,6,2,3,0,1,1,1,1,0
48,2013480180,480180,2,0,3,213,300,22,1,2013,3,13,50,2,US-175,,32.22803611,-95.819,14,0,1,1,0,2,1,1,2,0
48,2013480181,480181,1,1,1,85,5390,23,1,2013,4,5,30,2,US-75,,33.02538611,-96.7101,8,0,1,1,0,1,2,1,1,0
48,2013480182,480182,2,0,2,139,2240,23,1,2013,4,17,56,8,SL287,,32.31545,-96.6537,12,6,1,1,1,1,1,1,1,0
